K01D0001_H0001:1b-0	@1b [dd] #//	[dd]_4 
K01D0001_H0001:277b-25	lhag pa dag 'dug cing mthun par gyur pa na /	lhag_0 ba_5 'dag_8 'dug_12 cing_17 mthun_22 ba_28 gyur_32 ba_37 na_40 
K01D0001_H0001:277b-26	de dag 'di snyam du dge slong gang dag ma	de_0 'dag_3 'di_7 snyam_11 du_17 dge_20 slong_24 gang_30 'dag_35 ma_39 
K01D0001_H0001:277b-27	lhags pa dag yod do snyam du mi sems shing	lhags_0 ba_6 'dag_9 yod_13 do_17 snyam_20 du_26 mi_29 sems_32 shing_37 
K01D0001_H0001:278a-0	/ @278a *// chos kyi 'du shes can mthun pa'i 'du shes can de dag gis gsol ba byas te /	chos_12 kyi_17 'du_21 shes_25 can_30 mthun_34 ba_40 'du_45 shes_49 can_54 de_58 'dag_61 gis_65 gsol_69 ba_74 byed_77 te_82 
K01D0001_H0001:278a-1	gso sbyong byed cing so sor thar pa'i mdo gdon pa 'don par byed na /	gso_0 sbyong_4 byed_11 cing_16 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_47 'don_50 ba_55 byed_59 na_64 
K01D0001_H0001:278a-2	dge 'dun gyis so sor thar pa bton cing gso sbyong byas pa yin no //	dge_0 'dun_4 gyis_9 so_14 sor_17 thar_21 ba_26 'don_29 cing_34 gso_39 sbyong_43 byed_50 ba_55 yin_58 no_62 
K01D0001_H0001:278a-3	'khor de langs shing dge slong dag dong nas /	'khor_0 de_6 ldang_9 shing_15 dge_21 slong_25 'dag_31 'dong_35 nas_40 
K01D0001_H0001:278a-4	de'i 'og tu dge slong gnyug mar gnas pa ches mang po dag lhags na /	de_0 'og_5 tu_9 dge_12 slong_16 gnyug_22 mar_28 gnas_32 ba_37 ches_40 mang_45 po_50 'dag_53 lhags_57 na_63 
K01D0001_H0001:278a-5	de dag gis yang gsol ba byas te /	de_0 'dag_3 gis_7 yang_11 gsol_16 ba_21 byed_24 te_29 
K01D0001_H0001:278a-6	gso sbyong bya zhing so sor thar pa'i mdo gdon pa gdon par bya ste /	gso_0 sbyong_4 byed_11 zhing_15 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_47 'don_50 ba_55 byed_59 ste_63 
K01D0001_H0001:278a-7	dge slong snga ma dag la yang 'gal tshabs can du mi 'gyur ro //	dge_0 slong_4 snga_10 ma_15 'dag_18 la_22 yang_25 'gal_30 tshabs_35 can_42 du_46 mi_49 'gyur_52 ro_58 
K01D0001_H0001:278a-8	'di lta ste /	'di_0 lta_4 ste_8 
K01D0001_H0001:278a-9	gso spyong bco lnga pa de nyid la /	gso_0 spyong_4 'chos_11 lnga_15 ba_20 de_23 nyid_26 la_31 
K01D0001_H0001:278a-10	dge slong glo bur du 'ongs pa dang gnyug mar gnas pa bzhi'am /	dge_0 slong_4 glo_10 bur_14 du_18 'ongs_21 ba_27 dang_30 gnyug_35 mar_41 gnas_45 ba_50 bzhi_53 
K01D0001_H0001:278a-11	lhag pa dag 'dug cing mthun par gyur pa na /	lhag_0 ba_5 'dag_8 'dug_12 cing_17 mthun_22 ba_28 gyur_32 ba_37 na_40 
K01D0001_H0001:278a-12	de dag 'di snyam du dge slong gang dag ma	de_0 'dag_3 'di_7 snyam_11 du_17 dge_20 slong_24 gang_30 'dag_35 ma_39 
K01D0001_H0001:278a-13	lhags pa dag yod do snyam du mi sems shing	lhags_0 ba_6 'dag_9 yod_13 do_17 snyam_20 du_26 mi_29 sems_32 shing_37 
K01D0001_H0001:278a-14	/ chos kyi 'du shes can mthun pa'i 'du shes can de dag gis gsol ba byas te /	chos_2 kyi_7 'du_11 shes_15 can_20 mthun_24 ba_30 'du_35 shes_39 can_44 de_48 'dag_51 gis_55 gsol_59 ba_64 byed_67 te_72 
K01D0001_H0001:278a-15	gso sbyong bya zhing so sor thar pa'i mdo gdon pa 'don par byed pa las /	gso_0 sbyong_4 byed_11 zhing_15 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_47 'don_50 ba_55 byed_59 ba_64 las_67 
K01D0001_H0001:278a-16	de'i 'og tu dge slong glo bur du 'ongs pa ches mang po dag lhags na /	de_0 'og_5 tu_9 dge_12 slong_16 glo_22 bur_26 du_30 'ongs_33 ba_39 ches_42 mang_47 po_52 'dag_55 lhags_59 na_65 
K01D0001_H0001:278a-17	de dag gis yang gsol ba byas te /	de_0 'dag_3 gis_7 yang_11 gsol_16 ba_21 byed_24 te_29 
K01D0001_H0001:278a-18	gso sbyong bya zhing so sor thar pa'i mdo gdon pa gdon par bya ste /	gso_0 sbyong_4 byed_11 zhing_15 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_47 'don_50 ba_55 byed_59 ste_63 
K01D0001_H0001:278a-19	dge slong snga ma dag la yang 'gal tshabs can du mi 'gyur ro //	dge_0 slong_4 snga_10 ma_15 'dag_18 la_22 yang_25 'gal_30 tshabs_35 can_42 du_46 mi_49 'gyur_52 ro_58 
K01D0001_H0001:278a-20	'di lta ste; gso sbyong bco lnga pa de nyid la /	'di_0 lta_4 ste;_8 gso_13 sbyong_17 'chos_24 lnga_28 ba_33 de_36 nyid_39 la_44 
K01D0001_H0001:278a-21	dge slong glo bur du 'ongs pa dang gnyug mar gnas pa bzhi'am /	dge_0 slong_4 glo_10 bur_14 du_18 'ongs_21 ba_27 dang_30 gnyug_35 mar_41 gnas_45 ba_50 bzhi_53 
K01D0001_H0001:278a-22	lhag pa dag 'dug cing mthun par gyur pa na /	lhag_0 ba_5 'dag_8 'dug_12 cing_17 mthun_22 ba_28 gyur_32 ba_37 na_40 
K01D0001_H0001:278b-0	de dag 'di snyam du dge slong gang dag @278b	de_0 'dag_3 'di_7 snyam_11 du_17 dge_20 slong_24 gang_30 'dag_35 
K01D0001_H0001:278b-1	ma lhags pa dag yod do snyam du mi sems	ma_0 lhags_3 ba_9 'dag_12 yod_16 do_20 snyam_23 du_29 mi_32 sems_35 
K01D0001_H0001:278b-2	shing / chos kyi 'du shes can mthun pa'i 'du shes can de dag gis gsol ba byas te /	shing_0 chos_8 kyi_13 'du_17 shes_21 can_26 mthun_30 ba_36 'du_41 shes_45 can_50 de_54 'dag_57 gis_61 gsol_65 ba_70 byed_73 te_78 
K01D0001_H0001:278b-3	gso sbyong byed cing so sor thar pa'i mdo gdon pa 'don par byed na /	gso_0 sbyong_4 byed_11 cing_16 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_47 'don_50 ba_55 byed_59 na_64 
K01D0001_H0001:278b-4	dge 'dun gyis so sor thar pa bton cing gso sbyong byas pa yin no //	dge_0 'dun_4 gyis_9 so_14 sor_17 thar_21 ba_26 'don_29 cing_34 gso_39 sbyong_43 byed_50 ba_55 yin_58 no_62 
K01D0001_H0001:278b-5	'khor de ma langs shing dge slong dag ma dong	'khor_0 de_6 ma_9 ldang_12 shing_18 dge_24 slong_28 'dag_34 ma_38 'dong_41 
K01D0001_H0001:278b-6	bar de'i 'og tu dge slong glo bur du 'ongs	ba_0 de_4 'og_9 tu_13 dge_16 slong_20 glo_26 bur_30 du_34 'ongs_37 
K01D0001_H0001:278b-7	pa ches mang po dag lhags na /	ba_0 ches_3 mang_8 po_13 'dag_16 lhags_20 na_26 
K01D0001_H0001:278b-8	de dag gis yang gsol ba byas te /	de_0 'dag_3 gis_7 yang_11 gsol_16 ba_21 byed_24 te_29 
K01D0001_H0001:278b-9	gso sbyong bya zhing so sor thar pa'i mdo gdon pa gdon par bya ste /	gso_0 sbyong_4 byed_11 zhing_15 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_47 'don_50 ba_55 byed_59 ste_63 
K01D0001_H0001:278b-10	dge slong snga ma dag la yang 'gal tshabs can du mi 'gyur ro //	dge_0 slong_4 snga_10 ma_15 'dag_18 la_22 yang_25 'gal_30 tshabs_35 can_42 du_46 mi_49 'gyur_52 ro_58 
K01D0001_H0001:278b-11	'di lta ste /	'di_0 lta_4 ste_8 
K01D0001_H0001:278b-12	gso sbyong bco lnga pa de nyid la /	gso_0 sbyong_4 'chos_11 lnga_15 ba_20 de_23 nyid_26 la_31 
K01D0001_H0001:278b-13	dge slong glo bur du 'ongs pa dang gnyug mar gnas pa bzhi'am /	dge_0 slong_4 glo_10 bur_14 du_18 'ongs_21 ba_27 dang_30 gnyug_35 mar_41 gnas_45 ba_50 bzhi_53 
K01D0001_H0001:278b-14	lhags pa dag 'dug cing mthun par gyur pa na /	lhags_0 ba_6 'dag_9 'dug_13 cing_18 mthun_23 ba_29 gyur_33 ba_38 na_41 
K01D0001_H0001:278b-15	de dag 'di snyam du dge slong gang dag ma	de_0 'dag_3 'di_7 snyam_11 du_17 dge_20 slong_24 gang_30 'dag_35 ma_39 
K01D0001_H0001:278b-16	lhags pa dag yod do snyam du mi sems shing	lhags_0 ba_6 'dag_9 yod_13 do_17 snyam_20 du_26 mi_29 sems_32 shing_37 
K01D0001_H0001:278b-17	/ chos kyi 'du shes can mthun pa'i 'du shes can de dag gis gsol ba byas te /	chos_2 kyi_7 'du_11 shes_15 can_20 mthun_24 ba_30 'du_35 shes_39 can_44 de_48 'dag_51 gis_55 gsol_59 ba_64 byed_67 te_72 
K01D0001_H0001:278b-18	gso sbyong byed cing so sor thar pa'i mdo gdon pa 'don par byed na /	gso_0 sbyong_4 byed_11 cing_16 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_47 'don_50 ba_55 byed_59 na_64 
K01D0001_H0001:278b-19	dge 'dun gyis so sor thar pa bton cing gso sbyong byas pa yin no //	dge_0 'dun_4 gyis_9 so_14 sor_17 thar_21 ba_26 'don_29 cing_34 gso_39 sbyong_43 byed_50 ba_55 yin_58 no_62 
K01D0001_H0001:278b-20	'khor de langs shing dge slong kha cig ni dong /	'khor_0 de_6 ldang_9 shing_15 dge_21 slong_25 kha_31 cig_35 ni_39 'dong_42 
K01D0001_H0001:278b-21	kha cig ma dong bar de'i 'og tu dge slong	kha_0 cig_4 ma_8 'dong_11 ba_16 de_20 'og_25 tu_29 dge_32 slong_36 
K01D0001_H0001:278b-22	glo bur du 'ongs pa ches mang po dag lhags	glo_0 bur_4 du_8 'ongs_11 ba_17 ches_20 mang_25 po_30 'dag_33 lhags_37 
K01D0001_H0001:278b-23	na / de dag gis yang gsol ba byas te /	na_0 de_5 'dag_8 gis_12 yang_16 gsol_21 ba_26 byed_29 te_34 
K01D0001_H0001:278b-24	gso sbyong bya zhing so sor thar pa'i mdo gdon pa gdon par bya ste /	gso_0 sbyong_4 byed_11 zhing_15 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_47 'don_50 ba_55 byed_59 ste_63 
K01D0001_H0001:278b-25	dge slong snga ma dag la yang 'gal tshabs can du mi 'gyur ro //	dge_0 slong_4 snga_10 ma_15 'dag_18 la_22 yang_25 'gal_30 tshabs_35 can_42 du_46 mi_49 'gyur_52 ro_58 
K01D0001_H0001:278b-26	'di lta ste /	'di_0 lta_4 ste_8 
K01D0001_H0001:278b-27	gso sbyong bco lnga pa de nyid la /	gso_0 sbyong_4 'chos_11 lnga_15 ba_20 de_23 nyid_26 la_31 
K01D0001_H0001:279a-0	dge slong glo bur du 'ongs pa dang gnyug @279a *//	dge_0 slong_4 glo_10 bur_14 du_18 'ongs_21 ba_27 dang_30 gnyug_35 
K01D0001_H0001:279a-1	mar gnas pa bzhi'am /	mar_0 gnas_4 ba_9 bzhi_12 
K01D0001_H0001:279a-2	lhags pa dag 'dug cing mthun par gyur pa na /	lhags_0 ba_6 'dag_9 'dug_13 cing_18 mthun_23 ba_29 gyur_33 ba_38 na_41 
K01D0001_H0001:279a-3	de dag 'di snyam du dge slong gang dag ma	de_0 'dag_3 'di_7 snyam_11 du_17 dge_20 slong_24 gang_30 'dag_35 ma_39 
K01D0001_H0001:279a-4	lhags pa dag yod do snyam du mi sems shing	lhags_0 ba_6 'dag_9 yod_13 do_17 snyam_20 du_26 mi_29 sems_32 shing_37 
K01D0001_H0001:279a-5	/ chos kyi 'du shes can mthun pa'i 'du shes can de dag gis gsol ba byas te /	chos_2 kyi_7 'du_11 shes_15 can_20 mthun_24 ba_30 'du_35 shes_39 can_44 de_48 'dag_51 gis_55 gsol_59 ba_64 byed_67 te_72 
K01D0001_H0001:279a-6	gso sbyong byed cing so sor thar pa'i mdo gdon pa 'don par byed na /	gso_0 sbyong_4 byed_11 cing_16 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_47 'don_50 ba_55 byed_59 na_64 
K01D0001_H0001:279a-7	dge 'dun gyis so sor thar pa bton cing gso sbyong byas pa yin no //	dge_0 'dun_4 gyis_9 so_14 sor_17 thar_21 ba_26 'don_29 cing_34 gso_39 sbyong_43 byed_50 ba_55 yin_58 no_62 
K01D0001_H0001:279a-8	'khor de langs shing dge slong dag dong nas /	'khor_0 de_6 ldang_9 shing_15 dge_21 slong_25 'dag_31 'dong_35 nas_40 
K01D0001_H0001:279a-9	de'i 'og tu dge slong glo bur du 'ongs pa ches mang po dag lhags na /	de_0 'og_5 tu_9 dge_12 slong_16 glo_22 bur_26 du_30 'ongs_33 ba_39 ches_42 mang_47 po_52 'dag_55 lhags_59 na_65 
K01D0001_H0001:279a-10	de dag gis yang gsol ba byas te /	de_0 'dag_3 gis_7 yang_11 gsol_16 ba_21 byed_24 te_29 
K01D0001_H0001:279a-11	gso sbyong bya zhing so sor thar pa'i mdo gdon pa gdon par bya ste /	gso_0 sbyong_4 byed_11 zhing_15 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_47 'don_50 ba_55 byed_59 ste_63 
K01D0001_H0001:279a-12	dge slong snga ma dag la yang 'gal tshabs can du mi 'gyur ro //	dge_0 slong_4 snga_10 ma_15 'dag_18 la_22 yang_25 'gal_30 tshabs_35 can_42 du_46 mi_49 'gyur_52 ro_58 
K01D0001_H0001:279a-13	bar sngom la /	ba_0 sngom_4 la_10 
K01D0001_H0001:279a-14	gsol ba dang ni ma dong dang //	gsol_0 ba_5 dang_8 ni_13 ma_16 'dong_19 dang_24 
K01D0001_H0001:279a-15	kha cig dong dang thams cad dong //	kha_0 cig_4 'dong_8 dang_13 thams_18 cad_24 'dong_28 
K01D0001_H0001:279a-16	dge slong gnyug mar gnas pa dag gi ni tshes bco lnga pa yin la /	dge_0 slong_4 gnyug_10 mar_16 gnas_20 ba_25 'dag_28 gi_32 ni_35 tshes_38 'chos_44 lnga_48 ba_53 yin_56 la_60 
K01D0001_H0001:279a-17	dge slong glo bur du 'ongs pa ches nyung ba dag gi ni /	dge_0 slong_4 glo_10 bur_14 du_18 'ongs_21 ba_27 ches_30 nyung_35 ba_41 'dag_44 gi_48 ni_51 
K01D0001_H0001:279a-18	tshes bcu bzhi'am /	tshes_0 'chu_6 bzhi_10 
K01D0001_H0001:279a-19	tshes gcig yin na /	tshes_0 gcig_6 yin_11 na_15 
K01D0001_H0001:279a-20	glo bur du 'ongs pa dag gis gnyug mar gnas	glo_0 bur_4 du_8 'ongs_11 ba_17 'dag_20 gis_24 gnyug_28 mar_34 gnas_38 
K01D0001_H0001:279a-21	pa ches mang po dag gi rjes su 'jug par	ba_0 ches_3 mang_8 po_13 'dag_16 gi_20 rjes_23 su_28 'jug_31 ba_36 
K01D0001_H0001:279a-22	bya'o // dge slong gnyug mar gnas pa dag gi ni tshes bco lnga pa yin la /	byed_0 dge_9 slong_13 gnyug_19 mar_25 gnas_29 ba_34 'dag_37 gi_41 ni_44 tshes_47 'chos_53 lnga_57 ba_62 yin_65 la_69 
K01D0001_H0001:279a-23	dge slong glo bur du 'ongs pa mnyam pa dag gi ni tshes bcu bzhi'am /	dge_0 slong_4 glo_10 bur_14 du_18 'ongs_21 ba_27 mnyam_30 ba_36 'dag_39 gi_43 ni_46 tshes_49 'chu_55 bzhi_59 
K01D0001_H0001:279a-24	tshos gcig yin na /	tshos_0 gcig_6 yin_11 na_15 
K01D0001_H0001:279a-25	glo bur du 'ongs pa dag gis gnyug mar gnas	glo_0 bur_4 du_8 'ongs_11 ba_17 'dag_20 gis_24 gnyug_28 mar_34 gnas_38 
K01D0001_H0001:279a-26	pa mnyam pa dag gi rjes su 'jug par bya'o	ba_0 mnyam_3 ba_9 'dag_12 gi_16 rjes_19 su_24 'jug_27 ba_32 byed_36 
K01D0001_H0001:279a-27	// dge slong gnyug mar gnas pa ches nyung ba dag gi ni tshes bco lnga pa yin la /	dge_3 slong_7 gnyug_13 mar_19 gnas_23 ba_28 ches_31 nyung_36 ba_42 'dag_45 gi_49 ni_52 tshes_55 'chos_61 lnga_65 ba_70 yin_73 la_77 
K01D0001_H0001:279b-0	dge slong glo @279b bur du 'ongs pa ches mang po dag gi ni tshes bcu bzhi'am /	dge_0 slong_4 glo_10 bur_20 du_24 'ongs_27 ba_33 ches_36 mang_41 po_46 'dag_49 gi_53 ni_56 tshes_59 'chu_65 bzhi_69 
K01D0001_H0001:279b-1	tshes gcig yin na /	tshes_0 gcig_6 yin_11 na_15 
K01D0001_H0001:279b-2	gnyug mar gnas pa dag gis glo bur du 'ongs	gnyug_0 mar_6 gnas_10 ba_15 'dag_18 gis_22 glo_26 bur_30 du_34 'ongs_37 
K01D0001_H0001:279b-3	pa ches mang po dag gi rjes su 'jug par	ba_0 ches_3 mang_8 po_13 'dag_16 gi_20 rjes_23 su_28 'jug_31 ba_36 
K01D0001_H0001:279b-4	bya'o // dge slong glo bur du 'ongs pa dag gi ni tshes bco lnga pa yin la /	byed_0 dge_9 slong_13 glo_19 bur_23 du_27 'ongs_30 ba_36 'dag_39 gi_43 ni_46 tshes_49 'chos_55 lnga_59 ba_64 yin_67 la_71 
K01D0001_H0001:279b-5	dge slong gnyug mar gnas pa ches nyung ba dag gi ni tshes bcu bzhi'am /	dge_0 slong_4 gnyug_10 mar_16 gnas_20 ba_25 ches_28 nyung_33 ba_39 'dag_42 gi_46 ni_49 tshes_52 'chu_58 bzhi_62 
K01D0001_H0001:279b-6	tshes gcig yin na /	tshes_0 gcig_6 yin_11 na_15 
K01D0001_H0001:279b-7	gnyug mar gnas pa dag gis glo bur du 'ongs	gnyug_0 mar_6 gnas_10 ba_15 'dag_18 gis_22 glo_26 bur_30 du_34 'ongs_37 
K01D0001_H0001:279b-8	pa ches mang po dag gi rjes su 'jug par	ba_0 ches_3 mang_8 po_13 'dag_16 gi_20 rjes_23 su_28 'jug_31 ba_36 
K01D0001_H0001:279b-9	bya'o // dge slong glo bur du 'ongs pa de dag gi ni tshes bco lnga pa yin la /	byed_0 dge_9 slong_13 glo_19 bur_23 du_27 'ongs_30 ba_36 de_39 'dag_42 gi_46 ni_49 tshes_52 'chos_58 lnga_62 ba_67 yin_70 la_74 
K01D0001_H0001:279b-10	dge slong gnyug mar gnas pa mnyam pa dag gi ni tshes bcu bzhi'am /	dge_0 slong_4 gnyug_10 mar_16 gnas_20 ba_25 mnyam_28 ba_34 'dag_37 gi_41 ni_44 tshes_47 'chu_53 bzhi_57 
K01D0001_H0001:279b-11	tshes gcig yin na /	tshes_0 gcig_6 yin_11 na_15 
K01D0001_H0001:279b-12	glo bur du 'ongs pa dag gis gnyug mar gnas	glo_0 bur_4 du_8 'ongs_11 ba_17 'dag_20 gis_24 gnyug_28 mar_34 gnas_38 
K01D0001_H0001:279b-13	pa mnyam pa dag gi rjes su 'jug par bya'o	ba_0 mnyam_3 ba_9 'dag_12 gi_16 rjes_19 su_24 'jug_27 ba_32 byed_36 
K01D0001_H0001:279b-14	// dge slong glo bur du 'ongs pa dag gi ni tshes bco lnga yin la /	dge_3 slong_7 glo_13 bur_17 du_21 'ongs_24 ba_30 'dag_33 gi_37 ni_40 tshes_43 'chos_49 lnga_53 yin_58 la_62 
K01D0001_H0001:279b-15	dge slong gnyug mar gnas pa ches mang po dag gi ni /	dge_0 slong_4 gnyug_10 mar_16 gnas_20 ba_25 ches_28 mang_33 po_38 'dag_41 gi_45 ni_48 
K01D0001_H0001:279b-16	tshes bcu bzhi'am /	tshes_0 'chu_6 bzhi_10 
K01D0001_H0001:279b-17	tshes gcig yin na /	tshes_0 gcig_6 yin_11 na_15 
K01D0001_H0001:279b-18	glo bur du 'ongs pa dag gis gnyug mar gnas	glo_0 bur_4 du_8 'ongs_11 ba_17 'dag_20 gis_24 gnyug_28 mar_34 gnas_38 
K01D0001_H0001:279b-19	pa ches mang po dag gi rjes su 'jug par	ba_0 ches_3 mang_8 po_13 'dag_16 gi_20 rjes_23 su_28 'jug_31 ba_36 
K01D0001_H0001:279b-20	bya'o // 'di lta ste /	byed_0 'di_9 lta_13 ste_17 
K01D0001_H0001:279b-21	gso sbyong bco lnga pa de nyid la /	gso_0 sbyong_4 'chos_11 lnga_15 ba_20 de_23 nyid_26 la_31 
K01D0001_H0001:279b-22	dge slong gnyug mar gnas pa bzhi'am /	dge_0 slong_4 gnyug_10 mar_16 gnas_20 ba_25 bzhi_28 
K01D0001_H0001:279b-23	lhag pa dag 'dug cing mthun par gyur pa na /	lhag_0 ba_5 'dag_8 'dug_12 cing_17 mthun_22 ba_28 gyur_32 ba_37 na_40 
K01D0001_H0001:279b-24	de dag gis glo bur du 'ongs pa'i rnam pa dang /	de_0 'dag_3 gis_7 glo_11 bur_15 du_19 'ongs_22 ba_28 rnam_33 ba_38 dang_41 
K01D0001_H0001:279b-25	glo bur du 'ongs pa'i rtags dang /	glo_0 bur_4 du_8 'ongs_11 ba_17 rtags_22 dang_28 
K01D0001_H0001:279b-26	glo bur du 'ongs pa'i mtshan ma 'di lta ste /	glo_0 bur_4 du_8 'ongs_11 ba_17 mtshan_22 ma_29 'di_32 lta_36 ste_40 
K01D0001_H0001:279b-27	gzhan gyi lhung bzed dang /	gzhan_0 gyi_6 lhung_10 bzed_16 dang_21 
K01D0001_H0001:279b-28	chos gos dang /	chos_0 gos_5 dang_9 
K01D0001_H0001:279b-29	'khar pa dang /	'khar_0 ba_6 dang_9 
K01D0001_H0001:279b-30	gtur bu dang /	gtur_0 bu_5 dang_8 
K01D0001_H0001:279b-31	ril ba spyi blugs dang /	ril_0 ba_4 spyi_7 blugs_12 dang_18 
K01D0001_H0001:279b-32	'bru mar snod dang /	'bru_0 mar_5 snod_9 dang_14 
K01D0001_H0001:279b-33	zhva dang lham sgrog gu can dang /	zhva_0 dang_5 lham_10 sgrog_15 gu_21 can_24 dang_28 
K01D0001_H0001:279b-34	mchil lham dag mthong na /	mchil_0 lham_6 'dag_11 mthong_15 na_22 
K01D0001_H0001:280a-0	de dag 'di snyam @280a *//	de_0 'dag_3 'di_7 snyam_11 
K01D0001_H0001:280a-1	du sems shing /	du_0 sems_3 shing_8 
K01D0001_H0001:280a-2	dge slong gang dag ma lhags pa dag yod na /	dge_0 slong_4 gang_10 'dag_15 ma_19 lhags_22 ba_28 'dag_31 yod_35 na_39 
K01D0001_H0001:280a-3	dge slong gang dag ma lhags pa de dag med kyang rung de nyid du 'dug kyang rung /	dge_0 slong_4 gang_10 'dag_15 ma_19 lhags_22 ba_28 de_31 'dag_34 med_38 kyang_42 rung_48 de_53 nyid_56 du_61 'dug_64 kyang_69 rung_75 
K01D0001_H0001:280a-4	so sor gyur kyang rung /	so_0 sor_3 gyur_7 kyang_12 rung_18 
K01D0001_H0001:280a-5	thag ring por gyur kyang rung snyam nas dbyen gyis	thag_0 ring_5 por_10 gyur_14 kyang_19 rung_25 snyam_30 nas_36 dbyen_40 gyis_46 
K01D0001_H0001:280a-6	don du gnyer ba dbyen gyi yo byad can de	don_0 du_4 gnyer_7 ba_13 dbyen_16 gyi_22 yo_26 byad_29 can_34 de_38 
K01D0001_H0001:280a-7	dag gis gsol ba byas te /	'dag_0 gis_4 gsol_8 ba_13 byed_16 te_21 
K01D0001_H0001:280a-8	gso sbyong byed cing so sor thar pa'i mdo gdon pa 'don par byed pa las /	gso_0 sbyong_4 byed_11 cing_16 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_47 'don_50 ba_55 byed_59 ba_64 las_67 
K01D0001_H0001:280a-9	de'i 'og tu dge slong glo bur du 'ongs pa ches nyung ba dag lhags na /	de_0 'og_5 tu_9 dge_12 slong_16 glo_22 bur_26 du_30 'ongs_33 ba_39 ches_42 nyung_47 ba_53 'dag_56 lhags_60 na_66 
K01D0001_H0001:280a-10	de dag gis yang gsol ba byas te /	de_0 'dag_3 gis_7 yang_11 gsol_16 ba_21 byed_24 te_29 
K01D0001_H0001:280a-11	gso sbyong bya zhing so sor thar pa'i mdo gdon pa gdon par bya ste /	gso_0 sbyong_4 byed_11 zhing_15 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_47 'don_50 ba_55 byed_59 ste_63 
K01D0001_H0001:280a-12	dge slong snga ma dag la ni dbyen gyi nyer bsdogs las nyes pa sbom por 'gyur ro //	dge_0 slong_4 snga_10 ma_15 'dag_18 la_22 ni_25 dbyen_28 gyi_34 nyer_38 sdog_43 las_50 nyes_54 ba_59 sbom_62 por_67 'gyur_71 ro_77 
K01D0001_H0001:280a-13	'di lta ste /	'di_0 lta_4 ste_8 
K01D0001_H0001:280a-14	gso sbyong bco lnga pa de nyid la /	gso_0 sbyong_4 'chos_11 lnga_15 ba_20 de_23 nyid_26 la_31 
K01D0001_H0001:280a-15	dge slong gnyug mar gnas pa bzhi'am /	dge_0 slong_4 gnyug_10 mar_16 gnas_20 ba_25 bzhi_28 
K01D0001_H0001:280a-16	lhag pa 'dug cing mthun par gyur pa na; de	lhag_0 ba_5 'dug_8 cing_13 mthun_18 ba_24 gyur_28 ba_33 na;_36 de_40 
K01D0001_H0001:280a-17	dag gis de na glo bur du 'ongs pa'i rnam	'dag_0 gis_4 de_8 na_11 glo_14 bur_18 du_22 'ongs_25 ba_31 rnam_36 
K01D0001_H0001:280a-18	pa dang / glo bur du 'ongs pa'i rtags dang /	ba_0 dang_3 glo_10 bur_14 du_18 'ongs_21 ba_27 rtags_32 dang_38 
K01D0001_H0001:280a-19	glo bur du 'ongs pa'i mtshan ma 'di lta ste /	glo_0 bur_4 du_8 'ongs_11 ba_17 mtshan_22 ma_29 'di_32 lta_36 ste_40 
K01D0001_H0001:280a-20	gzhan gyi lhung bzed dang /	gzhan_0 gyi_6 lhung_10 bzed_16 dang_21 
K01D0001_H0001:280a-21	chos gos dang /	chos_0 gos_5 dang_9 
K01D0001_H0001:280a-22	'khar ba dang /	'khar_0 ba_6 dang_9 
K01D0001_H0001:280a-23	gtur bu dang /	gtur_0 bu_5 dang_8 
K01D0001_H0001:280a-24	ril ba spyi blugs dang /	ril_0 ba_4 spyi_7 blugs_12 dang_18 
K01D0001_H0001:280a-25	'bru mar snod dang /	'bru_0 mar_5 snod_9 dang_14 
K01D0001_H0001:280a-26	zhva dang lham sgrog gu can dang /	zhva_0 dang_5 lham_10 sgrog_15 gu_21 can_24 dang_28 
K01D0001_H0001:280a-27	mchil lham dag mthong na /	mchil_0 lham_6 'dag_11 mthong_15 na_22 
K01D0001_H0001:280a-28	de dag 'di snyam du sems te /	de_0 'dag_3 'di_7 snyam_11 du_17 sems_20 te_25 
K01D0001_H0001:280a-29	dge slong gang dag ma lhags pa dag yod na /	dge_0 slong_4 gang_10 'dag_15 ma_19 lhags_22 ba_28 'dag_31 yod_35 na_39 
K01D0001_H0001:280a-30	dge slong gang dag ma lhags pa de dag med par bdag cag gis gsol ba byas te /	dge_0 slong_4 gang_10 'dag_15 ma_19 lhags_22 ba_28 de_31 'dag_34 med_38 ba_42 bdag_46 cag_51 gis_55 gsol_59 ba_64 byed_67 te_72 
K01D0001_H0001:280a-31	gso sbyong bya zhing so sor thar pa'i mdo gdon pa gdon du rung ngam /	gso_0 sbyong_4 byed_11 zhing_15 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_47 'don_50 du_55 rung_58 ngam_63 
